Na,Mg,Al,Si,P,S,K,Ca,Ba,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo
0.03046719,0.293538096,3.857545716,19.44306543,0.010755264,0.407789661,1.822859367,1.717241763,-377.1099258,0.290223976,82.36275746,-7.114549096,441.516472,1.514454603,8.730042159,0.914601871,8.370632536,42.67145625,8.648238906,7.397641234,10.37533002,-3.173543024,5.937998129,83.95834458,19.24645693,132.3391738,15.449374,198.2204039,4.995645134,5.604271486
0.088022021,0.327687304,3.933565317,19.85626349,-0.001078397,0.401301011,1.861869616,1.869613096,-212.264701,0.305039521,128.4809497,-12.17692151,472.5580538,1.506240088,8.84986696,0.465659636,8.856188072,44.56872398,7.467927245,6.031884505,10.29246626,-2.568597633,5.9695883,84.31347194,19.29403952,133.7886572,16.6783024,206.8177509,5.240862058,5.75369798
0.063282396,0.263164161,3.945318736,20.13815722,-0.002983119,0.403571764,1.889710909,1.92684884,-50.3480332,0.273309883,66.23019744,-2.94067683,465.6012686,1.597513978,9.162811424,-0.699108582,9.104348536,39.05994173,8.488933816,6.139298028,9.281263258,-1.936226189,6.007943488,85.06633513,20.19492568,140.3598257,15.50940243,220.4399401,4.811315724,5.055468516
0.083812554,0.360440049,3.818177794,19.43062109,0.008165577,0.39680844,1.778876916,1.890583979,-439.3485709,0.26536499,88.72610667,-13.38295848,485.4313465,1.673002192,9.66744958,0.188157103,8.635760786,44.25694411,8.080829404,6.108459713,8.976562132,-2.101360419,5.974394354,84.18144757,22.48854413,137.6237562,16.5578168,214.5469402,5.060074449,6.443670683
0.111251017,0.219266962,3.819689224,19.20555632,0.004633763,0.395699553,1.820943847,1.773861738,-149.7524132,0.262889676,80.55954095,-11.43001045,489.9429702,1.659118854,9.613471549,-0.899714793,8.485566963,43.53557225,9.313777771,6.189979233,10.36839503,-1.597018856,6.227757021,89.28845117,20.05046391,136.2090576,14.83069692,228.6992271,4.901840199,8.729715755
0.098295873,0.49941725,3.889221441,19.52963044,0.002694251,0.416892876,1.97014499,1.776183826,159.6057056,0.268234705,78.64584868,-5.402060342,484.1854574,1.640966564,9.330342518,0.153010023,9.610839175,43.21095946,7.402862679,6.344017485,8.369040821,-2.588551147,6.137745915,87.71627382,13.91596248,126.3838772,15.05306368,214.1776633,4.817078795,5.421155232
0.09372537,0.351268527,4.037690739,19.86364949,0.002958041,0.409622712,2.041302122,1.946677131,29.69643635,0.300918763,111.222538,-13.90365493,512.7715841,1.522684678,8.595769993,-1.325942397,8.367289473,40.28064372,7.938991412,5.742211246,9.581705543,-2.216868913,6.266928166,89.81803302,17.96508528,127.8209043,14.35298541,204.3857668,4.646627973,4.725202164
0.015197029,0.184534761,3.563248863,17.56177948,0.011465789,0.389414172,1.727501352,1.634605045,-448.4693296,0.262291703,31.23888663,2.522179215,394.9585056,1.524104825,8.580572694,-0.027805255,8.673781142,38.62264947,8.498041752,5.399051127,10.32671694,-1.805146855,6.226514257,88.60448463,26.79140815,135.5359583,14.25557137,197.7780107,4.420161964,4.210507506
,,,,,,,,,,,,,1.55180609,8.950873852,-0.690242186,8.378300561,40.91274838,7.317698552,6.089041544,9.871037208,-2.883689929,6.057663412,85.5866645,22.73568783,132.112955,14.51189755,194.5243205,4.556373456,5.029369338
-0.048110396,0.116536087,3.571671935,17.70610498,0.009014126,0.411689413,1.662884243,1.582149667,-343.127979,0.24554283,44.03851898,10.94994376,385.4760389,1.581968559,8.906602191,0.679384027,9.294658364,41.43576224,7.522842589,6.220939723,10.16677832,-2.66740447,5.900207496,83.17024036,17.77107778,125.4478565,15.40640727,208.5500164,4.853048386,2.619307544
0.031148299,0.043001245,3.687602443,18.83388383,0.011786093,0.401536166,1.657967758,1.86201349,92.84995694,0.230771707,33.46159082,22.84032508,352.6209053,1.533260159,8.533665095,-0.205346379,9.06024185,37.62347556,8.933683168,6.169584868,9.196769477,-3.401072587,5.920567355,83.15158234,20.97239961,132.1890271,14.67700704,223.9734761,4.371358501,8.375241513
0.054517539,0.403016246,3.689033566,19.01460683,0.003054056,0.411194106,1.812730989,2.407902148,173.9799267,0.261004169,67.69727661,10.19699233,410.1867967,1.638357742,9.328386563,1.531146145,8.545906021,39.68551491,9.500939857,6.998370777,8.56554548,-1.97343771,6.191962718,88.36160639,25.69634703,132.5425547,17.63599071,277.6493855,5.413122394,9.546862488
0.02332701,0.270987356,3.799428843,19.02862148,0.005766956,0.392504746,1.829195975,2.252979678,-712.86609,0.282845011,121.6151342,-12.70347601,498.8728997,1.660838492,9.523333082,0.460848934,9.871183325,43.49675686,8.072208747,6.320961273,10.25473528,-2.560084106,6.142621923,87.90778509,15.50625501,125.1553319,16.22063382,254.9019696,5.248915794,8.841043148
0.087326227,0.350420353,3.898212352,19.52291091,0.006708908,0.389180926,1.872653755,2.07648668,65.34603387,0.277659202,102.8526393,-19.12579845,532.7494377,1.676490128,9.400780643,1.104904904,10.19445567,43.30254191,8.686566979,7.316254244,8.674592953,-2.720385003,6.085674173,86.89261162,13.94330527,124.2932591,17.27142061,225.3262968,5.496534143,6.090797493
0.09040819,0.310130238,3.885369227,19.27612453,0.014782798,0.397891125,1.850877275,1.94352767,-627.0404306,0.285112046,69.19513059,-6.286877015,491.8572817,1.545632554,8.575097207,-1.515567247,7.416306846,41.81914554,7.972185858,6.280023226,8.675345351,-2.802411665,6.105127956,86.3201299,20.84938768,131.0993755,12.71061363,176.6833705,3.961730449,1.520311227
-0.031396525,0.001967337,3.664291161,18.25212612,0.009496404,0.364124138,1.733424295,1.81601097,233.1522004,0.240162684,46.79605592,11.47010886,390.8529223,1.548116658,8.659186408,-1.464441083,6.713838585,39.67665874,8.326750086,6.260166794,7.506318594,-2.914305943,5.846126573,82.01375707,18.5541909,125.4549653,12.27532383,190.1838827,3.828618571,4.848356678
-0.080074453,-0.273737641,3.507174485,17.27506452,0.009958235,0.36974023,1.628230476,1.800134627,-324.0185979,0.22558733,46.5909466,31.34081515,305.2125852,1.577935802,8.897607479,-1.52247954,6.903524416,39.55302724,8.786013772,5.471674006,9.134715035,-2.323534363,5.780578031,81.23065788,12.24528828,123.9129896,13.82034993,181.1321954,4.311037951,5.366999862
-0.137766933,-0.058216316,3.392503148,16.84129528,-0.013216165,0.388586256,1.56001931,1.874745382,131.1860488,0.196902326,55.59000114,30.81266626,287.806817,1.54800134,8.782646821,-1.719412807,7.548024686,36.95490202,7.761820593,5.427669191,9.282486614,-1.273281008,5.992669764,84.87464295,20.32349961,141.0175217,14.87201907,194.6769047,4.553739826,5.047325855
-0.032095228,-0.106083668,3.378617353,17.22577643,-0.011145769,0.383538459,1.589989371,2.077060281,-357.7023761,0.212609248,37.99469535,48.5744758,272.8303842,1.49055568,8.438531783,0.077715699,8.603916745,36.98609948,5.793126773,5.979158737,8.989489204,-1.428870101,6.292296466,90.27703344,27.14839194,159.3068308,14.96158603,189.5607875,4.744910574,5.718537628
-0.041786514,0.101183835,3.563843619,17.8464395,0.011172134,0.372856871,1.758961608,2.233962888,-389.5816908,0.23470097,73.06807574,25.0729608,360.5614601,1.568488364,9.110851711,-0.167070395,9.707157447,41.92484725,9.158052421,5.745223284,6.800116514,-1.902645083,6.222773091,89.24037986,13.04075222,151.2834175,16.27107038,189.4225428,5.199228871,5.789694287
0.078026905,0.09701557,3.475591814,17.24066026,-0.000551785,0.414027078,1.703117266,2.222069273,-233.2954099,0.244114745,91.51113694,15.39262041,352.1595655,1.617103717,9.168476218,-0.198860759,9.742096795,39.26464473,8.272566666,6.106138714,9.668326187,-2.767380006,6.381554888,92.56327436,12.76860917,149.4260458,15.56974585,197.1433063,5.172102032,4.869287877
-0.132422854,-0.147307807,3.008085958,15.20414379,0.000484082,0.413028794,1.435346438,1.901605986,50.3485236,0.201291132,-11.09387615,32.132467,266.6553947,1.645293906,9.575131355,1.357351615,11.65449773,43.63046045,9.463481619,6.141841566,8.815291332,-2.255287773,6.383776434,92.42238278,20.08508269,152.7035955,17.07982052,232.8356694,5.411956716,8.8186654
-0.23230926,-0.41857988,2.695695318,13.44328026,0.010893681,0.409219194,1.1735239,1.514079965,-291.9506854,0.178996765,-39.42686082,52.58924663,184.1785678,1.675713653,9.672146815,-0.822675842,9.41161936,41.33416286,9.692114826,7.565344597,10.31186161,0.092695023,6.468890228,94.6654091,15.9591378,148.571198,15.25436526,253.4280006,5.019429535,11.92340405
-0.157181412,-0.257661193,2.843240866,14.70175601,0.015035407,0.407440112,1.279076808,1.633829853,-765.6732316,0.199380664,27.34647918,37.52785611,218.3476763,1.753199283,10.488396,1.333884944,11.84648919,42.50942588,10.74042851,8.40888772,9.714576907,0.623067249,6.597860314,97.21116538,28.56723003,156.9933921,18.23833295,242.6865313,5.663802583,8.549417339
-0.048103814,-0.025407521,3.361581573,17.2043875,0.003705005,0.409015822,1.602107787,2.124888057,-366.9404963,0.220209541,47.97031613,31.77498903,333.0713528,1.763268274,10.17765691,0.389456662,8.864711083,43.76679923,9.414532263,8.204578071,11.84893736,-1.96732811,6.416166779,94.17345651,20.63886069,149.8374023,17.54372056,228.856533,5.532219721,8.373430561
-0.015244934,0.014267029,3.480449393,18.09255126,0.006557178,0.383301718,1.597392798,2.27757646,74.98297064,0.219380262,86.79833533,23.84755492,304.4070629,1.710347192,9.462587206,-0.401737559,9.297936138,39.03336361,9.15282,8.747232008,11.42860206,-1.841618725,6.237629556,90.9660986,14.15230607,140.4772278,17.64567687,221.1554805,5.575240671,10.45343931
0.043029355,-0.158599372,3.527222196,18.80198086,0.009488734,0.400231502,1.64066273,2.271799002,218.2236634,0.208337209,38.07619649,40.01430238,292.1996203,1.539472109,8.516606199,-1.54528,7.187739438,37.49757398,8.701057464,7.088392809,10.32412649,-1.509849696,5.983080491,85.46253364,20.5500245,143.5523944,18.42430138,240.3801077,5.555435333,10.51402607
0.061337156,0.123194342,3.648096106,19.89505423,0.007618016,0.424914502,1.704464992,2.349979618,-449.2251075,0.238418213,60.35637799,34.02495877,276.1857992,1.439391841,7.990676416,-0.898223802,8.792649344,34.19364093,7.137508815,6.205399245,7.88917052,-1.493192036,6.155588928,88.16632714,12.30595395,134.1268726,14.52374279,231.7424759,4.723926434,6.931322257
0.06117878,-0.025940698,3.472072279,18.74184371,0.002246713,0.447316403,1.64183501,2.126368967,-226.6004375,0.215749063,58.77531257,32.83665032,246.9815889,1.420385937,7.897342688,-1.569111532,7.394021257,33.57636064,7.909707558,5.094333984,7.992994745,-3.171067561,6.282275085,90.07244029,16.63397381,144.3893633,14.956981,196.4818712,4.785210539,4.724123258
0.155028401,0.320806535,3.816037966,20.31102682,0.012078051,0.421922542,1.912453067,2.472545161,-163.1336769,0.244943866,71.79383261,23.06051843,333.9037533,1.496668305,8.441774382,0.804665049,7.683244456,35.78906348,8.471701834,6.434825438,8.555705203,-1.337375326,6.602444171,96.31548939,24.91992308,156.7407101,16.56540284,206.6650368,5.401444006,4.921493737
0.104115254,0.408978063,3.930281389,20.26036939,0.009804296,0.387529965,1.997217919,2.553486597,39.62864491,0.243898652,89.91279179,17.57924203,342.746632,1.571946228,8.953639743,-0.146651707,9.020451082,36.1551024,9.3381161,6.614664577,9.532029455,-1.353130253,6.293938161,90.78472072,20.24555363,145.8536657,15.68622458,198.5089301,5.071862413,4.247350591
0.103958003,0.328579441,3.823332657,19.8187058,0.010093977,0.389113757,1.879298799,2.708668818,-354.2006617,0.260676824,83.36449239,17.16488967,386.4078613,1.669949591,9.39705582,2.132581841,10.74581827,45.38957056,9.846796148,6.880488914,9.422387179,0.999557812,6.323734414,91.29934398,20.48085583,143.2847083,18.38922458,194.2594673,5.872184698,3.997201855
0.112758568,0.30207845,3.603197095,17.89139294,-0.009279922,0.405731481,1.698199399,2.772142207,308.9228095,0.255014007,70.98741543,1.603216063,441.8805987,1.771508307,10.3567541,3.227316638,13.07960914,52.06993358,9.450894644,8.044754842,10.25433134,-3.023120672,6.337890178,91.97615956,19.43266056,143.5199322,18.73590371,193.3137357,5.963883245,4.318752891
0.031622851,0.298852468,3.495251056,16.64888589,-0.021401152,0.419030764,1.562985848,3.097745987,-270.2521873,0.290366762,125.7555582,-37.33746348,589.7671242,1.686315324,10.23835095,4.655061317,15.66726362,49.91053257,9.765633049,7.23472586,9.860924644,-1.616513266,6.211668466,89.56706571,15.00418873,138.4016106,17.96373004,194.6395842,5.729660784,3.168019287
0.067825317,0.17787104,3.563073839,16.38497509,-0.014930769,0.412353341,1.573729506,3.060895022,-241.9025392,0.28651624,89.85726801,-58.10497132,696.1694527,1.567056943,9.858390734,4.156910529,18.61300837,51.39863524,10.8134924,6.392368323,8.30598551,-1.507179201,6.354487663,91.79831745,18.4433185,137.9800561,19.63432519,207.7744902,6.139864681,3.294589956
0.182166979,0.475158941,3.820358724,18.73970023,-0.011610457,0.459298661,1.747427682,3.393907929,-133.3700345,0.319100291,111.9352503,-72.0780277,787.2674146,1.495307006,9.230049502,0.121966943,15.55274618,44.87685004,10.13802817,6.138026216,8.042740067,-0.607958515,6.371779158,92.06122645,16.6879395,130.8645087,19.66907408,197.948518,6.181482731,3.628395579
0.123384697,0.270057181,3.668570786,19.7335419,0.00103259,0.409395756,1.707123621,3.164363925,86.73088143,0.268002733,96.82694726,-4.223059613,424.0670129,1.426746209,8.132921756,0.392841832,10.94956414,38.80610932,8.445741153,6.114268946,8.708244584,-0.743276427,6.064936914,86.41523093,16.92104169,132.5206448,16.61033513,201.4875897,5.21581859,4.081805024
0.058839727,0.139208704,3.538644368,19.08440523,0.002188689,0.417417041,1.574535,2.712112155,-308.2854716,0.251674165,32.5334892,18.15124518,322.6465675,1.430638771,8.103493472,1.00899586,8.472757666,32.44157514,7.768179014,6.794259057,9.226324617,-2.876190256,5.950399953,84.17992097,17.6663226,133.6485765,13.27491244,214.3892109,4.287577127,7.7435939
0.14151118,0.503412017,3.840358017,20.19155021,0.003974157,0.438404099,1.766112471,3.218070724,215.0065746,0.304035335,84.40755537,30.50054275,404.3724895,1.602822488,9.218948273,1.030860574,11.25502191,40.49916337,7.252952734,7.884162225,9.040308124,-2.489328352,6.023153813,85.66672017,20.17302159,139.8713084,14.84447762,214.6783934,4.660707561,8.582721265
0.124283323,0.286680141,3.852987797,19.62280923,-0.001260261,0.391519974,1.80997447,3.182994887,-107.7996162,0.289405629,102.1144911,-14.77987289,529.8232059,1.734479465,10.2460329,3.779058404,12.67366981,40.45656337,9.520981017,7.136416073,10.41496498,-2.952518301,6.294805408,91.12538765,16.435136,142.6501832,16.13411024,218.2688977,5.206697658,7.528055349
0.086781799,0.346585373,3.845959298,19.53689851,0.00731554,0.404104416,1.808826948,3.025538503,-590.2216753,0.275003379,90.27138074,-10.29444156,500.4701534,1.58242398,9.261956187,2.064277314,8.931184224,38.45136867,8.890430379,5.897172223,8.60255671,-2.818076913,6.347702226,91.29627259,19.41490877,151.7439617,17.03768727,211.039475,5.487835718,7.236128909
0.054666905,0.325748511,3.738388761,19.82099897,0.0051031,0.431597645,1.78790825,2.724538858,-277.3163824,0.249534721,76.92259637,12.99965824,410.341781,1.527071466,8.936601107,0.900377057,9.110179342,37.16576784,8.921794235,6.189361341,9.670569992,-2.480795376,6.057066484,86.35300054,15.26905999,135.5134599,16.49685783,235.0820797,5.15464458,7.391143767
0.039409836,0.125983205,3.4928019,18.71957749,0.002258226,0.422130414,1.538762328,2.452678977,-404.5693888,0.22377937,43.3438946,29.91547767,322.1933052,1.635955575,9.443941168,2.61391197,11.15666694,41.83479882,9.071236573,7.419050647,10.1856491,-1.559303285,6.135311064,88.11159881,21.53525291,141.0971889,18.57882208,248.5584526,5.737969366,8.375709881
0.159435676,0.369014735,3.69000426,19.84348225,-0.000104921,0.437171183,1.746695677,2.821253521,-15.71516065,0.317202867,72.01472837,-3.70679348,460.3433953,1.72674156,9.898994684,0.68509811,10.9777098,43.45387253,8.42980389,7.154984149,10.31790704,-2.069872195,6.043354091,86.4696217,12.15713634,136.1059314,19.56749158,249.8308196,6.193371884,10.52612126
0.092275953,0.366155461,3.650509625,19.35859561,0.002009826,0.406518019,1.664198878,2.83879452,-13.49405511,0.348730524,112.3031385,-4.264431894,413.4328245,1.761031253,10.0811693,0.998600518,11.19888893,43.54847845,9.370878513,7.322054395,8.708993508,-1.342050909,6.24704757,90.12048803,12.39794845,135.7822979,18.29239103,211.4229204,5.942322526,7.398655061
0.09215656,0.427461132,3.728656722,19.17928161,0.000799274,0.423034476,1.674256744,2.857610133,-327.0274525,0.339383915,108.5391841,12.22426409,360.1178703,1.716722566,9.999960663,1.554815476,12.72991269,45.3396228,8.252699919,6.839103027,9.568096949,-1.158952328,6.188116295,89.04159547,15.52815642,159.9843207,20.5385044,201.6110787,6.351914394,5.089460762
0.051129914,0.284686179,3.58410844,18.02047315,-0.013796991,0.397216439,1.59811492,3.334337607,-583.095524,0.266339515,98.10106713,-30.06963728,540.5386103,1.775615734,10.60508604,2.496478083,16.54476231,51.75179935,9.818465638,8.167743565,10.91309851,-1.978211411,6.052244424,87.62676659,12.92510128,175.3399755,20.1698257,211.8407115,6.135986455,6.851560298
0.120341595,0.383047269,3.536552576,17.0317421,-0.022231643,0.416209936,1.568678287,3.801455945,-69.17846668,0.260181341,93.92822303,-33.80148338,589.4406422,2.000467567,11.96313306,6.719052445,19.42841492,55.34358295,10.49603064,7.940300897,11.04193668,-0.118689079,5.860050918,84.01075641,12.60241433,169.1907897,21.62767952,209.0150841,6.49093439,6.361410232
0.053256324,0.43631334,3.412928736,15.87493635,-0.022315493,0.442102584,1.501086224,3.577257882,-544.027638,0.285153179,82.15907679,-15.46066319,508.3469927,1.996589419,11.42667483,3.651283272,13.20198077,58.79260858,10.7858496,8.422373644,10.50307566,-1.618365672,6.195069603,89.49343115,15.98324714,145.8888866,17.57730771,210.5925663,5.700333671,7.312847583
-0.024149583,0.151011808,3.396371876,16.28958957,-0.010504387,0.436578319,1.496270697,2.897316178,-157.2043753,0.261127379,60.37333142,32.893627,350.6743013,1.894017953,10.40355202,1.508743803,10.59586583,45.51366237,10.24154031,6.695662708,7.956292125,-2.299307132,6.084853455,86.71442447,15.71393722,143.2223844,16.45897205,193.9899103,5.25970897,4.414627243
-0.130220874,-0.097309387,3.10748383,14.83818124,-3.11E-05,0.418228284,1.271336736,2.524375439,-704.0859766,0.219691416,72.08491306,47.12597143,253.5632346,1.74192992,10.22238459,1.028873052,8.618051552,43.64293421,7.944415931,6.173430185,9.253631936,-1.800106282,5.898987124,82.72383054,18.87627942,167.7388642,15.85060858,207.1164431,5.076348115,4.414394317
0.063708022,0.314658827,3.493909882,16.95541393,-0.009560091,0.401506274,1.551073745,3.217797378,-189.0722195,0.266386406,91.13406568,17.72187499,359.7399121,1.70828171,9.968700663,2.432489947,9.72306641,46.02166792,7.209609634,6.341555594,10.04046423,-1.768875122,5.963996031,84.52948853,15.5282725,154.4098736,16.60469536,187.9869703,5.366894063,4.533506266
0.009716923,0.239879225,3.543581054,16.7649194,-0.005543796,0.399768122,1.666130141,3.044981048,-716.2211774,0.29423684,104.2586573,-3.500884306,439.0363067,1.933469653,11.37847994,3.422749887,9.343071833,54.59514887,11.32782818,7.780420475,11.47984711,-3.755346574,6.209004242,90.07883168,16.60150272,140.6793932,17.98756669,189.6142336,5.647258576,3.035118908
0.114611411,0.299237871,3.64592492,16.92769283,-0.008912804,0.404641659,1.799436719,3.021691284,72.52395078,0.279345251,98.36084285,-2.480595691,440.8478361,1.904312044,10.99541901,2.663874411,11.51132531,48.20387126,9.934872175,7.172485401,9.617777505,-2.452452719,6.35040965,92.10127392,14.86291092,135.7446083,16.57528789,162.7491819,5.37991549,3.132481796
0.036334857,0.262782603,3.521492909,16.63050921,-0.012621043,0.392028226,1.803319384,3.253392357,21.52792262,0.264066082,117.3021854,3.936338886,396.9291663,1.778845025,10.28148817,2.167295365,9.467638362,44.80981149,11.08312539,7.099390195,11.07441893,-1.760801721,6.232496558,89.99259842,21.85477973,148.5333583,15.61302353,158.4952405,4.939697852,1.699217673
0.035801049,0.197425622,3.399416711,16.18491938,-0.010275878,0.385568447,1.625008295,3.544264663,-101.8109958,0.240918593,98.67794905,26.58040138,316.5566257,1.539148214,8.589422469,-0.20484999,9.34269948,35.54904042,7.525606489,5.994852755,9.098506235,-1.785863472,5.685562351,79.3296182,12.96607382,142.2036146,14.84507134,147.1319521,4.632311659,0.929287271
-0.056639621,-0.058041607,3.136114243,15.35636022,-0.005076003,0.374442185,1.423115204,3.305667171,-788.2360514,0.239399733,82.88120399,21.90152932,293.904068,1.592418403,9.15856418,0.453919186,9.274588078,37.68516634,9.436766538,5.776190329,8.268754313,-1.958366173,5.65767953,78.78076316,16.01075657,206.975952,15.82045705,180.1570092,4.905869056,4.185987733
-0.06819899,-0.09293922,2.969584254,14.43960084,-0.013979214,0.372671294,1.314586245,3.376026022,-646.1079918,0.236732914,83.40792422,31.0674666,257.9643368,1.669864931,9.615137892,1.536931001,10.79096418,42.80024213,7.269082499,6.020092455,9.583261536,-1.736955136,5.617638414,77.98599682,18.67426737,274.6224732,14.52516969,176.9822104,4.381190927,3.540389987
-0.147878795,-0.20576882,2.962668081,14.20229069,-0.017776888,0.369589669,1.342617536,3.213714381,-41.11564148,0.215237965,60.34899346,41.47286331,251.6444108,1.652161911,9.475475522,-0.253312885,9.703434888,41.21831355,7.900988409,5.774345312,10.55838563,-2.523574123,5.727139296,79.71279455,19.7641264,207.1921759,14.74817262,215.1804642,4.500037888,7.01312347
-0.112087347,-0.145762173,3.074379217,14.58965488,-0.018529648,0.394042912,1.369529178,3.05905967,-463.5255754,0.226193863,52.34651251,34.84495803,267.2040426,1.560724065,8.784787169,-1.3905597,8.922516774,38.03164886,7.961281219,6.621351623,9.212773862,-1.814263901,5.566427149,76.39776098,19.57429415,134.0425758,13.67754778,236.9979301,4.061342406,5.944705814
-0.086334007,-0.106477245,2.979294211,14.020529,-0.014119857,0.385784753,1.308252626,3.193078816,-201.8604334,0.214762941,48.32258613,31.66095406,261.3178986,1.594148352,9.223057244,0.189677395,8.954259555,37.40737744,5.980174747,5.878022059,9.633666355,-2.629504828,5.932892677,83.32312937,20.47554761,136.1491487,15.53977636,246.1859476,4.664462754,8.137846988
-0.207687187,-0.314013468,2.712968657,12.79366052,-0.018267432,0.381982337,1.215494291,2.968933914,-32.62656892,0.188818656,21.19727406,39.25682547,230.1474202,1.608619038,8.959606165,0.270962947,8.499087712,37.18215263,6.686434133,5.761916608,10.82122902,-3.982581777,5.706102789,79.27506132,16.0159867,134.678,14.02478665,184.3337732,4.269908869,4.855622938
-0.199218502,-0.33318215,2.73253208,12.6478766,-0.029335295,0.386880872,1.177551032,2.857162226,-131.4849034,0.199221926,30.42255394,43.12653487,228.1276011,1.696748222,9.205812064,0.329373814,8.989456172,38.53000092,6.022599671,6.007595225,7.781698814,-3.790214283,5.839827989,81.15089806,19.13455431,130.8380981,12.18275557,145.7774838,3.680382389,-0.432186068
-0.172771045,-0.349963988,2.656828178,12.27221077,-0.020514577,0.379841847,1.246715135,2.698160036,-305.9223506,0.201277581,34.42212934,27.91358622,262.2111387,1.714811475,9.202269258,-0.397576071,9.410366763,38.48284312,6.185577461,5.613333424,8.829429478,-3.560939008,5.858367563,81.41674481,16.38079053,129.341792,12.72061231,141.9336468,3.964827837,0.897302953
-0.250942409,-0.214526349,2.74814047,12.8287071,-0.012610631,0.394850358,1.281367641,2.791816572,-296.3139806,0.200579653,31.65438187,21.10912943,315.6607774,1.678398872,9.664704719,0.854346443,8.964038972,40.77784822,6.979236255,5.65444688,9.076294818,-4.362586727,5.580507208,75.94673251,20.08925749,131.5927139,12.42798454,135.3320006,3.482792564,-2.40752834
-0.098412963,-0.177162846,2.998908584,13.85676645,-0.014129322,0.380351789,1.422434593,3.218867419,-257.6330892,0.218098077,37.31128351,16.24130185,322.2554219,1.684378541,9.47933629,1.225675389,10.71556029,39.49746405,8.641708816,7.911189842,7.769807116,-1.717491177,5.890942887,82.93755575,17.89264834,145.2937805,13.56587401,139.4272667,4.303918468,1.023418107
-0.123077221,-0.160262873,3.026082966,13.7414335,-0.016244265,0.396264973,1.361014592,3.228601618,-231.4375447,0.215059921,39.45406756,32.81859212,306.9277269,1.682511651,9.506613816,-0.74355936,10.23241865,39.68535092,8.308012905,5.729077799,9.021677557,-2.530000812,5.741504354,79.64817054,15.26105573,142.9557693,16.13126559,148.4337794,4.986256465,-1.232734946
-0.085844255,-0.261630241,2.915743218,13.31162497,-0.019382475,0.394952688,1.316528127,3.251173872,-355.2519234,0.222641951,67.65072263,18.98002077,310.51407,1.635057428,9.376603557,0.560871557,9.633462515,38.67794366,7.591594837,5.927704403,8.897490901,-1.731725137,5.652537363,77.51197496,20.46984146,145.8256891,13.21105265,142.1377845,4.163162752,0.387520608
-0.220374976,-0.337168975,2.732160493,12.57972412,-0.014535007,0.368044493,1.225375303,3.02647032,-573.4106208,0.222362885,51.70170525,21.88575454,289.1963135,1.643513982,9.510842507,0.698031736,9.380682877,39.11032682,6.528110709,6.198251741,9.784644863,-1.881431251,5.555623779,77.03938215,11.97169292,132.6351336,15.78709851,135.6841679,4.810773846,2.105570521
-0.243586329,-0.371393453,2.58544889,12.46308221,-0.01882414,0.365803866,1.175980375,2.88148367,-107.5918806,0.19383985,23.47003974,33.59161288,259.4513614,1.601668846,9.128808058,1.077754151,9.724708426,42.09637855,7.136779185,7.82582224,8.543387845,-1.556678627,5.985640912,85.06611963,17.66460452,127.5215854,15.77858959,154.6634837,4.930398886,2.692047585
-0.189721344,-0.210130782,2.808125896,13.16765107,-0.011650949,0.368893275,1.296857604,3.050692583,-418.6083821,0.217123556,60.19560915,21.25494633,281.0528266,1.758525573,9.843587834,0.52487799,10.01830592,47.01742776,8.924795665,6.855112385,11.5679437,-2.593742881,6.305767316,91.47985886,19.94441236,129.6856904,17.66755347,159.1657505,5.562134528,1.273081725
-0.126920254,-0.043544412,2.903333714,13.67378717,-0.016314538,0.38955688,1.331649719,3.229323184,-186.624485,0.220354828,72.61074689,16.47452816,317.9000797,1.747393929,9.75732964,2.093135877,10.68630325,45.09229844,7.609740374,5.937811598,9.478273628,-1.530281741,6.345137273,91.46504149,18.33584006,129.5521511,14.97916329,159.8931476,4.910046209,-0.013966574
-0.150888979,-0.147296985,2.751304644,13.08285414,-0.008031333,0.362305525,1.311044675,3.177357656,-582.7444549,0.230540477,62.18826272,14.67052951,333.991178,1.736661251,9.941102266,1.081297168,9.977401185,44.29568829,9.139049714,5.419186996,9.805665269,-2.77950786,6.103520408,86.34515347,21.77744256,137.751843,14.17296301,149.4087472,4.475759153,2.556813125
-0.177776796,-0.410775198,2.632354456,12.33998399,-0.009055335,0.358598306,1.260339223,3.071775617,-690.3848564,0.230396874,55.2872317,22.54729271,307.998969,1.833813371,10.44032712,2.559698592,11.13168417,41.27054503,7.293774187,6.495839462,9.308802113,-4.232981143,5.997753424,84.8452666,17.04654789,138.7607815,14.71981243,144.9287385,4.62746559,1.764347598
-0.159571848,-0.26962768,2.625778295,11.8173005,-0.013458386,0.367000594,1.27253297,3.074475474,-681.9823822,0.231193894,71.25624949,21.95644438,280.4467012,2.049387776,11.54094787,1.320001812,12.48705193,48.6260917,8.227107937,6.484921378,9.489667404,-2.415541057,6.133238261,87.37613448,15.94109205,138.5191685,15.73813319,159.3706213,5.130326722,1.432779534
-0.217346906,-0.385244383,2.530574345,11.22869515,-0.011536257,0.344194299,1.226670378,2.879291776,-940.628601,0.207808038,51.84469485,38.17729759,231.0684465,2.169022217,11.72310759,1.897321359,11.62444731,48.59043237,9.300521551,6.377453882,10.46582134,-2.337364328,6.44808574,93.62224821,19.34819254,140.0980083,14.71527956,152.6965189,4.962580839,1.889445954
